#acc_value	delta_value	duration_ns	duration_samples
14099210404830	42240	40071843	3714
14099210447038	42208	40080440	3715
14099210489303	42265	40074247	3713
14099210531633	42330	40077818	3713
14099210573896	42263	40077340	3713
14099210616220	42324	40073453	3710
14099210658483	42263	40069448	3712
14099210700804	42321	40080932	3714
14099210742995	42191	40069123	3710
14099210785237	42242	40077284	3713
14099210827484	42247	40079083	3716
14099210869720	42236	40079409	3714
14099210911913	42193	40063620	3713
14099210954177	42264	40086952	3717
14099210996401	42224	40062591	3712
14099211038702	42301	40080464	3713
14099211080889	42187	40075753	3713
14099211123089	42200	40077478	3712
14099211165265	42176	40070362	3713
14099211207501	42236	40081517	3712
14099211249655	42154	40066219	3709
14099211291870	42215	40087626	3717
14099211334109	42239	40067349	3711
14099211376364	42255	40084886	3715
14099211418525	42161	40064868	3714
14099211460834	42309	40079013	3713
14099211503143	42309	40068059	3714
14099211545484	42341	40078195	3711
14099211587780	42296	40077417	3718
14099211630084	42304	40083125	3715
14099211672348	42264	40062953	3716
14099211715279	42931	40084030	3718
14099211757530	42251	40069874	3718
14099211799843	42313	40081542	3715
14099211842096	42253	40072815	3712
14099211884337	42241	40074107	3710
14099211926569	42232	40073243	3712
14099211968800	42231	40083040	3713
14099212011024	42224	40071052	3713
14099212053318	42294	40070886	3713
14099212095614	42296	40081953	3715
14099212137848	42234	40075793	3713
14099212180074	42226	40065751	3711
14099212222333	42259	40077210	3715
14099212264531	42198	40079112	3715
14099212306782	42251	40071243	3714
14099212349015	42233	40078591	3717
14099212391200	42185	40074948	3712
14099212433343	42143	40076778	3715
14099212475505	42162	40077488	3710
14099212517641	42136	40068386	3717
14099212559828	42187	40078618	3716
14099212601984	42156	40077729	3711
14099212644150	42166	40076784	3712
14099212686444	42294	40070136	3711
14099212728660	42216	40073134	3715
14099212770832	42172	40079585	3714
14099212813034	42202	40078009	3716
14099212855200	42166	40072587	3712
14099212897376	42176	40070132	3712
14099212939547	42171	40077626	3711
14099212981722	42175	40081498	3711
14099213023911	42189	40066269	3710
14099213066139	42228	40076476	3715
14099213108394	42255	40079657	3714
14099213150681	42287	40078063	3713
14099213192969	42288	40067734	3711
14099213235233	42264	40078471	3714
14099213277467	42234	40069299	3714
14099213319623	42156	40082069	3714
14099213361705	42082	40068181	3714
14099213403850	42145	40080704	3712
14099213445906	42056	40078088	3709
14099213487985	42079	40072664	3708
14099213530075	42090	40073485	3705
14099213572149	42074	40078879	3712
14099213614195	42046	40067733	3710
14099213656288	42093	40080981	3700
14099213698362	42074	40072141	3710
14099213740431	42069	40079611	3714
14099213782481	42050	40075571	3705
14099213824576	42095	40079546	3716
14099213866659	42083	40069622	3705
14099213908783	42124	40077825	3710
14099213950885	42102	40074933	3709
14099213993023	42138	40078042	3711
14099214035129	42106	40066704	3704
14099214077279	42150	40076602	3712
14099214119401	42122	40070716	3708
14099214161523	42122	40085685	3711
14099214203690	42167	40070673	3712
14099214245801	42111	40076987	3709
14099214287873	42072	40069286	3709
14099214330130	42257	40081493	3714
14099214372327	42197	40072324	3715
14099214414500	42173	40080698	3715
14099214456716	42216	40067536	3714
14099214498951	42235	40079659	3715
14099214541165	42214	40073792	3712
14099214583394	42229	40078728	3715
14099214625609	42215	40066468	3713
14099214667831	42222	40080833	3714
14099214710030	42199	40070108	3710
14099214752282	42252	40084339	3714
14099214794476	42194	40074868	3711
14099214836659	42183	40069140	3714
14099214879857	43198	40078581	3710
14099214922928	43071	40081897	3714
14099214965652	42724	40071839	3718
14099215008368	42716	40070540	3715
14099215051139	42771	40074403	3713
14099215093715	42576	40082470	3713
14099215136311	42596	40070421	3713
14099215178944	42633	40073456	3711
14099215221532	42588	40073619	3713
14099215264166	42634	40075981	3711
14099215306683	42517	40077782	3712
14099215349214	42531	40079392	3712
14099215391795	42581	40072485	3712
14099215434328	42533	40073403	3714
14099215476823	42495	40073624	3711
14099215519342	42519	40078181	3714
14099215561844	42502	40069472	3710
14099215604379	42535	40079270	3721
14099215646875	42496	40074480	3716
14099215689426	42551	40082684	3713
14099215731888	42462	40067195	3711
14099215774398	42510	40075747	3713
14099215816925	42527	40078813	3710
14099215859430	42505	40079673	3712
14099215901983	42553	40073397	3715
14099215944598	42615	40078706	3712
14099215987126	42528	40063408	3711
14099216029752	42626	40075613	3714
14099216072281	42529	40072559	3710
14099216114892	42611	40088999	3715
14099216157459	42567	40066694	3712
14099216200058	42599	40074960	3713
14099216242657	42599	40073972	3715
14099216285298	42641	40073507	3712
14099216327872	42574	40074999	3713
14099216370504	42632	40082159	3714
14099216413016	42512	40065964	3711
14099216455667	42651	40089084	3715
14099216498222	42555	40071308	3709
14099216540748	42526	40071476	3711
14099216583295	42547	40071954	3714
14099216625858	42563	40081452	3717
14099216668304	42446	40076534	3714
14099216710866	42562	40072583	3712
14099216753337	42471	40074910	3713
14099216795885	42548	40076217	3714
14099216838359	42474	40073933	3718
14099216880797	42438	40079505	3715
14099216923227	42430	40074581	3716
14099216965653	42426	40071825	3714
14099217008009	42356	40074884	3717
14099217050351	42342	40076259	3714
14099217092656	42305	40068472	3714
14099217134917	42261	40081635	3715
14099217177197	42280	40072566	3715
14099217219520	42323	40080958	3715
14099217261785	42265	40075862	3714
14099217304358	42573	40073646	3714
14099217347045	42687	40071938	3712
14099217389720	42675	40075761	3721
14099217432420	42700	40077798	3717
14099217475153	42733	40073079	3713
14099217517798	42645	40077930	3713
14099217560026	42228	40069904	3711
14099217602150	42124	40076212	3709
14099217644307	42157	40073263	3709
14099217686451	42144	40077410	3708
14099217728589	42138	40077837	3715
14099217770709	42120	40068275	3706
14099217812863	42154	40086110	3711
14099217854897	42034	40064896	3711
14099217897022	42125	40080755	3710
14099217939050	42028	40078387	3709
14099217981129	42079	40079290	3715
14099218023252	42123	40062072	3711
14099218065369	42117	40078653	3715
14099218107486	42117	40073757	3710
14099218149630	42144	40083069	3713
14099218191741	42111	40073692	3711
14099218233856	42115	40078189	3710
14099218275968	42112	40066827	3709
14099218318104	42136	40077507	3712
14099218360206	42102	40077472	3713
14099218402385	42179	40072374	3712
14099218444537	42152	40072298	3709
14099218486724	42187	40083950	3713
14099218528907	42183	40069235	3713
14099218571105	42198	40079757	3712
14099218613278	42173	40073831	3711
14099218655418	42140	40072855	3710
14099218697614	42196	40073405	3712
14099218739802	42188	40076993	3713
14099218781934	42132	40079235	3714
14099218824089	42155	40069873	3711
14099218866236	42147	40081291	3711
14099218908323	42087	40075400	3714
14099218950400	42077	40072038	3714
14099218992565	42165	40074866	3713
14099219034668	42103	40070195	3709
14099219076782	42114	40086358	3715
14099219118919	42137	40069812	3709
14099219161018	42099	40077487	3718
14099219203140	42122	40075456	3716
14099219245302	42162	40076393	3716
14099219287396	42094	40075009	3712
14099219329501	42105	40073558	3714
14099219371615	42114	40071751	3710
14099219413707	42092	40077538	3714
14099219455826	42119	40076181	3712
14099219497925	42099	40080389	3713
14099219540046	42121	40064040	3714
14099219582171	42125	40071789	3711
14099219624249	42078	40084022	3715
14099219666324	42075	40076108	3715
14099219708481	42157	40076492	3716
14099219750677	42196	40073596	3714
14099219792899	42222	40069712	3716
14099219835067	42168	40082722	3714
14099219877251	42184	40072852	3712
14099219919441	42190	40078150	3715
14099219961536	42095	40067104	3714
14099220003706	42170	40081152	3714
14099220045841	42135	40068276	3713
14099220088010	42169	40084849	3712
14099220130165	42155	40073128	3711
14099220172321	42156	40078645	3713
14099220214431	42110	40065271	3710
14099220256566	42135	40082809	3713
14099220298684	42118	40065291	3714
14099220340954	42270	40086283	3715
14099220383152	42198	40070554	3712
14099220425378	42226	40075017	3715
14099220467550	42172	40074544	3716
14099220509777	42227	40076806	3714
14099220551965	42188	40072067	3713
14099220594159	42194	40075563	3711
14099220636331	42172	40072222	3715
14099220678510	42179	40086438	3714
14099220720649	42139	40070884	3711
14099220762840	42191	40073673	3712
14099220805027	42187	40075304	3713
14099220847207	42180	40072962	3713
14099220889374	42167	40074067	3709
14099220931593	42219	40075361	3712
14099220973737	42144	40072417	3713
14099221015920	42183	40078186	3713
14099221058126	42206	40079773	3713
14099221100386	42260	40072264	3712
14099221142646	42260	40070726	3710
14099221184931	42285	40080913	3713
14099221227141	42210	40067906	3714
14099221269345	42204	40087400	3717
14099221311508	42163	40066498	3724
14099221353713	42205	40076948	3718
14099221395885	42172	40077327	3715
14099221438122	42237	40083685	3715
14099221480317	42195	40065770	3713
14099221522528	42211	40080142	3710
14099221564735	42207	40073624	3713
14099221607047	42312	40076143	3712
14099221649181	42134	40076431	3716
14099221691467	42286	40078858	3713
14099221733648	42181	40070400	3713
14099221776050	42402	40071298	3717
14099221818397	42347	40083460	3714
14099221860892	42495	40066442	3711
14099221903320	42428	40076892	3714
14099221945820	42500	40072878	3713
14099221988236	42416	40075321	3714
14099222030731	42495	40081921	3712
14099222073116	42385	40075198	3715
14099222115576	42460	40077243	3715
14099222157910	42334	40064580	3716
14099222200304	42394	40079698	3713
14099222243146	42842	40069106	3714
14099222285920	42774	40086823	3712
14099222328416	42496	40064400	3717
14099222371135	42719	40077806	3714
14099222413801	42666	40073296	3713
14099222456451	42650	40076010	3715
14099222499119	42668	40082485	3714
14099222541775	42656	40077136	3715
14099222584411	42636	40073470	3711
14099222627113	42702	40070148	3709
14099222669748	42635	40078735	3714
14099222712427	42679	40071728	3713
14099222755115	42688	40080485	3714
14099222797830	42715	40071647	3711
14099222840557	42727	40073787	3714
14099222883261	42704	40085063	3716
14099222925980	42719	40063404	3715
14099222968652	42672	40078328	3712
14099223011374	42722	40075345	3713
14099223054104	42730	40073521	3714
14099223096822	42718	40077989	3716
14099223139520	42698	40076589	3713
14099223182256	42736	40076612	3712
14099223224874	42618	40070087	3713
14099223267466	42592	40076167	3713
14099223310120	42654	40080487	3716
14099223352657	42537	40075066	3714
14099223395302	42645	40074473	3711
14099223437932	42630	40067796	3709
14099223480574	42642	40084829	3711
14099223523165	42591	40067867	3711
14099223565750	42585	40079100	3712
14099223608323	42573	40068599	3712
14099223650907	42584	40078874	3716
14099223693555	42648	40074565	3712
14099223736118	42563	40082251	3712
14099223778746	42628	40073724	3713
14099223821433	42687	40075017	3716
14099223864067	42634	40069048	3715
14099223906738	42671	40084219	3713
14099223949363	42625	40068607	3710
14099223992052	42689	40083020	3712
14099224034698	42646	40065185	3714
14099224077360	42662	40078555	3713
14099224119974	42614	40071183	3712
14099224162663	42689	40080226	3711
14099224205317	42654	40075790	3713
14099224247977	42660	40071067	3712
14099224290622	42645	40072321	3710
14099224333262	42640	40079103	3711
14099224375928	42666	40074054	3711
14099224418537	42609	40082758	3711
14099224461166	42629	40070706	3713
14099224503768	42602	40081697	3714
14099224546374	42606	40065628	3711
14099224588954	42580	40082641	3714
14099224631504	42550	40071722	3712
14099224674087	42583	40079374	3715
14099224716686	42599	40066417	3713
14099224759318	42632	40086036	3714
14099224801952	42634	40071692	3709
14099224844574	42622	40075105	3711
14099224887219	42645	40075862	3711
14099224929896	42677	40071921	3711
14099224972594	42698	40071894	3714
14099225015413	42819	40076214	3711
14099225058210	42797	40076587	3713
14099225100903	42693	40082243	3712
14099225143612	42709	40067923	3712
14099225186336	42724	40083131	3713
14099225229063	42727	40062461	3713
14099225271845	42782	40087455	3717
14099225314597	42752	40070820	3712
14099225357392	42795	40076821	3708
14099225400150	42758	40068628	3712
14099225443002	42852	40085720	3715
14099225485739	42737	40070843	3712
14099225528458	42719	40073016	3713
14099225571176	42718	40077585	3715
14099225613811	42635	40076937	3711
14099225656389	42578	40066683	3709
14099225698994	42605	40079088	3713
14099225741644	42650	40077894	3712
14099225784330	42686	40071964	3710
14099225826977	42647	40078403	3710
14099225869649	42672	40073651	3712
14099225912346	42697	40070054	3710
14099225955022	42676	40081898	3713
14099225997703	42681	40075149	3713
14099226040384	42681	40071759	3713
14099226083113	42729	40080481	3713
14099226125917	42804	40071577	3711
14099226168684	42767	40069531	3712
14099226211425	42741	40083786	3713
14099226254160	42735	40073225	3711
14099226296985	42825	40075062	3713
14099226339871	42886	40073241	3712
14099226382550	42679	40080321	3712
14099226425249	42699	40067127	3712
14099226467963	42714	40081860	3714
14099226510657	42694	40066704	3711
14099226553288	42631	40083323	3712
14099226595962	42674	40071855	3715
14099226638657	42695	40077702	3723
14099226681286	42629	40074366	3719
14099226723882	42596	40078995	3712
14099226766508	42626	40073081	3713
14099226809136	42628	40078597	3712
14099226851790	42654	40069130	3714
14099226894462	42672	40078700	3713
14099226937192	42730	40070298	3713
14099226979915	42723	40084145	3715
14099227022667	42752	40071224	3712
14099227065451	42784	40070763	3711
14099227108250	42799	40078780	3713
14099227151035	42785	40072650	3716
14099227193839	42804	40072897	3712
14099227236609	42770	40079329	3715
14099227279414	42805	40078423	3713
14099227322164	42750	40071056	3711
14099227364974	42810	40080776	3713
14099227407703	42729	40072610	3709
14099227450506	42803	40073658	3712
14099227493243	42737	40074317	3716
14099227535977	42734	40073529	3715
14099227578683	42706	40078426	3717
14099227621474	42791	40071097	3715
14099227664263	42789	40086003	3713
14099227707073	42810	40064405	3710
14099227749870	42797	40085192	3712
14099227792704	42834	40066193	3710
14099227835525	42821	40077601	3711
14099227878294	42769	40076034	3714
14099227921050	42756	40075604	3713
14099227963819	42769	40077247	3712
14099228006173	42354	40077852	3712
14099228048499	42326	40067291	3716
14099228090848	42349	40081165	3716
14099228133192	42344	40073979	3713
14099228175545	42353	40079117	3713
14099228217894	42349	40062792	3712
14099228260222	42328	40087170	3716
14099228302556	42334	40072279	3711
14099228344848	42292	40076145	3714
14099228387161	42313	40070466	3712
14099228429415	42254	40081130	3714
14099228471766	42351	40068980	3710
14099228514033	42267	40076366	3716
14099228556424	42391	40074493	3715
14099228598729	42305	40075316	3717
14099228640953	42224	40069850	3719
14099228683233	42280	40088942	3719
14099228725550	42317	40061836	3713
14099228767878	42328	40078864	3711
14099228810204	42326	40081385	3718
14099228852550	42346	40076238	3717
14099228894890	42340	40066567	3710
14099228937215	42325	40076741	3712
14099228979585	42370	40077652	3714
14099229021973	42388	40078163	3713
14099229064330	42357	40070647	3714
14099229106655	42325	40078161	3715
14099229149013	42358	40072831	3712
14099229191325	42312	40083447	3714
14099229233607	42282	40061917	3710
14099229275888	42281	40083997	3712
14099229318197	42309	40072765	3713
14099229360690	42493	40076084	3715
14099229402972	42282	40075919	3712
14099229445255	42283	40077158	3712
14099229487560	42305	40068466	3712
14099229529843	42283	40084803	3712
14099229572154	42311	40070730	3711
14099229614392	42238	40073303	3711
14099229656679	42287	40072363	3715
14099229698952	42273	40081073	3716
14099229741190	42238	40067790	3714
14099229783404	42214	40085929	3715
14099229825619	42215	40063786	3718
14099229867895	42276	40085358	3723
14099229910265	42370	40066986	3714
14099229952523	42258	40080735	3715
14099229994838	42315	40071935	3710
14099230037154	42316	40082598	3713
14099230079525	42371	40066949	3712
14099230121870	42345	40081680	3716
14099230164250	42380	40069761	3713
14099230206599	42349	40081755	3717
14099230248914	42315	40064737	3711
14099230291174	42260	40088532	3714
14099230333490	42316	40065906	3714
14099230375813	42323	40082065	3715
14099230418123	42310	40064021	3714
14099230460379	42256	40082839	3714
14099230502750	42371	40072061	3713
14099230545078	42328	40080278	3712
14099230587364	42286	40065607	3712
14099230629628	42264	40085182	3713
14099230671924	42296	40066138	3713
14099230714137	42213	40080220	3717
14099230756415	42278	40073011	3710
14099230798657	42242	40076159	3714
14099230840961	42304	40072292	3711
14099230883204	42243	40081024	3717
14099230925453	42249	40077898	3713
14099230967685	42232	40075054	3716
14099231009909	42224	40070653	3713
14099231052073	42164	40077657	3713
14099231094295	42222	40075536	3709
14099231136586	42291	40077941	3714
14099231178861	42275	40070770	3711
14099231221122	42261	40078983	3715
14099231263393	42271	40071666	3716
14099231305632	42239	40078459	3714
14099231347859	42227	40065728	3711
14099231390086	42227	40084736	3714
14099231432340	42254	40065588	3711
14099231474574	42234	40088788	3716
14099231516884	42310	40069578	3714
14099231559101	42217	40075817	3715
14099231601374	42273	40076437	3711
14099231643626	42252	40072127	3711
14099231685907	42281	40076749	3712
14099231728117	42210	40079689	3713
14099231770430	42313	40063433	3712
14099231812662	42232	40078839	3715
14099231854938	42276	40081629	3713
14099231897148	42210	40077284	3716
14099231939392	42244	40064900	3710
14099231981632	42240	40069550	3710
14099232023853	42221	40087481	3711
14099232066029	42176	40074390	3713
14099232108260	42231	40069929	3713
14099232150451	42191	40081977	3714
14099232192751	42300	40068548	3713
14099232234996	42245	40076757	3715
14099232277315	42319	40079913	3712
14099232319618	42303	40073335	3710
14099232361937	42319	40075232	3709
14099232404212	42275	40079311	3711
14099232446527	42315	40065845	3714
14099232488776	42249	40084942	3714
14099232531032	42256	40064415	3712
14099232573198	42166	40078189	3712
14099232615475	42277	40076651	3714
14099232657703	42228	40082649	3715
14099232699980	42277	40076527	3712
14099232742164	42184	40069766	3717
14099232784424	42260	40070771	3714
14099232826675	42251	40083432	3722
14099232869603	42928	40069519	3718
14099232911944	42341	40079413	3718
14099232954268	42324	40067644	3713
14099232996557	42289	40078440	3713
14099233038875	42318	40075095	3711
14099233081137	42262	40082253	3712
14099233123396	42259	40071067	3710
14099233165681	42285	40077718	3713
14099233208004	42323	40057263	3711
14099233250288	42284	40090089	3715
14099233292579	42291	40067614	3711
14099233334828	42249	40087595	3713
14099233377114	42286	40068007	3714
14099233419398	42284	40077739	3711
14099233461667	42269	40069521	3711
14099233503937	42270	40077540	3713
14099233546232	42295	40078375	3709
14099233588463	42231	40076275	3714
14099233630700	42237	40074594	3711
14099233672959	42259	40078937	3717
14099233715227	42268	40064894	3712
14099233757524	42297	40085991	3712
14099233799869	42345	40070837	3711
14099233842311	42442	40074907	3713
14099233884704	42393	40069919	3714
14099233927041	42337	40084102	3715
14099233969288	42247	40072300	3715
14099234011545	42257	40079587	3715
14099234053780	42235	40068499	3712
14099234095998	42218	40082483	3714
14099234138215	42217	40070476	3714
14099234180432	42217	40078833	3713
14099234222706	42274	40070222	3713
14099234264926	42220	40074253	3711
14099234307258	42332	40073390	3714
14099234349515	42257	40078850	3713
14099234391833	42318	40076068	3711
14099234434129	42296	40071225	3710
14099234476442	42313	40081302	3714
14099234518677	42235	40073464	3716
14099234560975	42298	40071067	3713
14099234603225	42250	40081259	3714
14099234645438	42213	40069005	3711
14099234687616	42178	40076813	3719
14099234729813	42197	40080150	3719
14099234772009	42196	40073253	3714
14099234814238	42229	40068765	3690
14099234856501	42263	40077944	3713
14099234898785	42284	40079128	3716
14099234941066	42281	40076811	3714
14099234983347	42281	40073200	3711
14099235025594	42247	40076167	3710
14099235067818	42224	40077031	3710
14099235110067	42249	40075303	3713
14099235152325	42258	40073239	3714
14099235194595	42270	40071646	3710
14099235236851	42256	40076472	3712
14099235279066	42215	40077024	3713
14099235321258	42192	40070851	3710
14099235363526	42268	40083403	3716
14099235405809	42283	40063896	3710
14099235448018	42209	40081792	3719
14099235490229	42211	40070608	3715
14099235532386	42157	40084735	3713
14099235574615	42229	40064217	3712
14099235616862	42247	40088168	3718
14099235659200	42338	40069083	3715
14099235701505	42305	40082191	3714
14099235743802	42297	40065262	3714
14099235786151	42349	40081736	3713
14099235828516	42365	40065804	3712
14099235870807	42291	40080971	3713
14099235913153	42346	40074966	3712
14099235955496	42343	40072519	3712
14099235997848	42352	40081407	3713
14099236040344	42496	40071954	3711
14099236083040	42696	40072021	3712
14099236125630	42590	40084018	3717
14099236168184	42554	40072769	3714
14099236210630	42446	40078936	3715
14099236253111	42481	40063429	3713
14099236295605	42494	40077284	3716
14099236337996	42391	40077001	3716
14099236380379	42383	40073656	3711
14099236422821	42442	40073430	3711
14099236465169	42348	40082847	3713
14099236507542	42373	40072622	3712
14099236549891	42349	40068204	3710
14099236592233	42342	40082091	3710
14099236634595	42362	40076036	3714
14099236676940	42345	40069173	3714
14099236719338	42398	40082764	3711
14099236761834	42496	40069068	3710
14099236804339	42505	40083544	3714
14099236846856	42517	40069762	3709
14099236889304	42448	40081704	3714
14099236931776	42472	40073654	3712
14099236974195	42419	40079235	3712
14099237016612	42417	40071202	3716
14099237058997	42385	40067292	3713
14099237101468	42471	40076966	3713
14099237143827	42359	40082851	3713
14099237186217	42390	40071655	3714
14099237228602	42385	40074409	3713
14099237271044	42442	40075950	3713
14099237313427	42383	40078478	3711
14099237355855	42428	40066667	3713
14099237398179	42324	40078566	3714
14099237440567	42388	40074460	3715
14099237482928	42361	40080125	3713
14099237525340	42412	40073771	3713
14099237567748	42408	40074911	3712
14099237610239	42491	40071241	3710
14099237652643	42404	40078078	3713
14099237695394	42751	40071356	3720
14099237738338	42944	40076997	3715
14099237781367	43029	40072087	3712
14099237824293	42926	40077612	3713
14099237867248	42955	40074206	3714
14099237910116	42868	40078703	3715
14099237953041	42925	40077393	3713
14099237995991	42950	40078081	3713
14099238038949	42958	40073224	3711
14099238081977	43028	40070651	3713
14099238124978	43001	40073544	3717
14099238167844	42866	40080407	3718
14099238210830	42986	40072660	3714
14099238253750	42920	40083391	3715
14099238296714	42964	40069491	3714
14099238339650	42936	40079849	3714
14099238382588	42938	40071558	3713
14099238425438	42850	40072190	3716
14099238468306	42868	40078876	3712
14099238511185	42879	40072691	3714
14099238554072	42887	40074637	3711
14099238597004	42932	40082382	3713
14099238639558	42554	40071698	3713
14099238681867	42309	40070288	3715
14099238724183	42316	40071697	3711
14099238766513	42330	40078302	3709
14099238808838	42325	40071598	3710
14099238851174	42336	40084139	3711
14099238893493	42319	40068707	3709
14099238935836	42343	40084710	3714
14099238978096	42260	40068915	3709
14099239020331	42235	40081292	3710
14099239062561	42230	40069886	3709
14099239104769	42208	40078862	3724
14099239147024	42255	40065661	3716
14099239189391	42367	40078739	3716
14099239231671	42280	40074157	3711
14099239273916	42245	40082400	3717
14099239316180	42264	40073521	3710
14099239358381	42201	40070067	3714
14099239400637	42256	40073681	3710
14099239442891	42254	40086459	3715
14099239485135	42244	40068623	3711
14099239527414	42279	40076128	3712
14099239569713	42299	40069089	3703
14099239612786	43073	40082631	3617
14099239656521	43735	40068521	3584
14099239699546	43025	40083040	3586
14099239742388	42842	40065890	3626
14099239785252	42864	40088369	3642
14099239828333	43081	40067453	3643
14099239871980	43647	40080012	3648
14099239915548	43568	40075439	3645
14099239959083	43535	40078046	3647
14099240002595	43512	40071208	3626
14099240046094	43499	40070698	3583
14099240089414	43320	40074156	3582
14099240132702	43288	40078463	3584
14099240175659	42957	40069349	3582
14099240218542	42883	40086460	3583
14099240261480	42938	40066317	3526
14099240304402	42922	40080312	3519
14099240347189	42787	40068429	3518
14099240389987	42798	40083309	3517
14099240432892	42905	40073466	3518
14099240475790	42898	40071790	3517
14099240518735	42945	40079562	3516
14099240561574	42839	40071346	3519
14099240604365	42791	40070501	3514
14099240647099	42734	40082620	3523
14099240689942	42843	40069419	3515
14099240732741	42799	40082538	3517
14099240775457	42716	40062652	3516
14099240818179	42722	40093069	3523
14099240860929	42750	40065867	3518
14099240903697	42768	40077686	3514
14099240946438	42741	40076042	3515
14099240989209	42771	40076219	3520
14099241031927	42718	40069205	3519
14099241074625	42698	40081678	3520
14099241117308	42683	40072794	3521
14099241159962	42654	40082944	3522
14099241202600	42638	40062703	3514
14099241245270	42670	40088077	3518
14099241287920	42650	40071595	3512
14099241330633	42713	40076046	3545
14099241373593	42960	40068637	3580
14099241416906	43313	40074343	3582
14099241460188	43282	40071687	3583
14099241503490	43302	40084208	3585
14099241546742	43252	40067847	3582
14099241589938	43196	40079858	3584
14099241632826	42888	40076610	3583
14099241675605	42779	40070839	3583
14099241718412	42807	40075464	3583
14099241761296	42884	40078454	3583
14099241804172	42876	40072755	3582
14099241847014	42842	40074478	3584
14099241889908	42894	40065985	3582
14099241932728	42820	40094405	3585
14099241975502	42774	40066073	3577
14099242018286	42784	40084150	3582
14099242061111	42825	40061776	3583
14099242103946	42835	40088931	3586
14099242146871	42925	40067124	3581
14099242189759	42888	40078306	3584
14099242232641	42882	40068833	3583
14099242275616	42975	40082965	3583
14099242318569	42953	40075327	3584
14099242361597	43028	40079857	3579
14099242404644	43047	40071163	3579
14099242447526	42882	40076272	3656
14099242490419	42893	40069486	3715
14099242533469	43050	40072900	3721
14099242576573	43104	40081608	3714
14099242619617	43044	40072659	3713
14099242662935	43318	40076835	3715
14099242706327	43392	40073200	3714
14099242749700	43373	40077374	3709
14099242793104	43404	40074739	3712
14099242836482	43378	40069363	3714
14099242879831	43349	40076817	3714
14099242923549	43718	40075910	3714
14099242967278	43729	40079686	3714
14099243010952	43674	40066306	3711
14099243054515	43563	40085768	3718
14099243097348	42833	40068997	3713
14099243139931	42583	40074531	3711
14099243182700	42769	40080001	3715
14099243225369	42669	40071831	3710
14099243268156	42787	40073056	3711
14099243310815	42659	40081943	3718
14099243353580	42765	40071990	3714
14099243396249	42669	40075511	3715
14099243439005	42756	40074157	3714
14099243482056	43051	40081304	3716
14099243524718	42662	40073012	3713
14099243567004	42286	40076445	3714
14099243609384	42380	40072067	3712
14099243651764	42380	40076587	3715
14099243694160	42396	40067036	3714
14099243736539	42379	40080911	3714
14099243778966	42427	40077519	3712
14099243821325	42359	40069991	3709
14099243863654	42329	40072701	3714
14099243905970	42316	40087150	3715
14099243948259	42289	40065414	3712
14099243990496	42237	40075962	3714
14099244032825	42329	40073259	3715
14099244075111	42286	40079875	3715
14099244117380	42269	40071045	3710
14099244159676	42296	40079584	3715
14099244202012	42336	40070743	3714
14099244244295	42283	40083513	3715
14099244286612	42317	40067648	3712
14099244328925	42313	40082690	3718
14099244371282	42357	40073343	3710
14099244413663	42381	40071278	3713
14099244456050	42387	40071433	3712
14099244498361	42311	40081977	3710
14099244540664	42303	40068068	3710
14099244583019	42355	40088427	3715
14099244625295	42276	40063356	3712
14099244667556	42261	40087530	3716
14099244709800	42244	40065507	3714
14099244752034	42234	40076741	3711
14099244794302	42268	40074293	3711
14099244836491	42189	40084434	3713
14099244878748	42257	40065157	3711
14099244921014	42266	40076026	3714
14099244963311	42297	40078541	3714
14099245005616	42305	40076430	3715
14099245047954	42338	40067718	3712
14099245090306	42352	40080911	3716
14099245132675	42369	40077493	3712
14099245175006	42331	40083218	3712
14099245217377	42371	40066522	3711
14099245259713	42336	40073685	3713
14099245302152	42439	40069863	3712
14099245344505	42353	40082235	3714
14099245386882	42377	40069304	3715
14099245429255	42373	40083672	3713
14099245471612	42357	40072064	3713
14099245513891	42279	40078583	3716
14099245556239	42348	40071151	3713
14099245598572	42333	40075824	3713
14099245640862	42290	40072405	3715
14099245683170	42308	40082493	3713
14099245725463	42293	40071120	3712
14099245767805	42342	40076726	3711
14099245810112	42307	40070165	3714
14099245852408	42296	40085454	3714
14099245894687	42279	40070446	3712
14099245936961	42274	40074900	3714
14099245979266	42305	40068356	3711
14099246021532	42266	40080536	3712
14099246063783	42251	40070398	3711
14099246106057	42274	40077120	3714
14099246148318	42261	40073772	3711
14099246190600	42282	40077892	3712
14099246232943	42343	40078344	3712
14099246275283	42340	40076267	3712
14099246317827	42544	40076454	3711
14099246360241	42414	40071765	3715
14099246402699	42458	40069412	3719
14099246445168	42469	40084816	3715
14099246487637	42469	40069718	3713
14099246530083	42446	40076656	3713
14099246572544	42461	40076725	3712
14099246615059	42515	40071450	3713
14099246657519	42460	40070013	3713
14099246699986	42467	40087056	3716
14099246742375	42389	40074362	3715
14099246784738	42363	40076034	3713
14099246827232	42494	40067171	3712
14099246869629	42397	40085183	3712
14099246911984	42355	40065507	3713
14099246954354	42370	40079163	3715
14099246996735	42381	40072913	3711
14099247039105	42370	40078130	3711
14099247081531	42426	40076411	3712
14099247123875	42344	40073852	3711
14099247166263	42388	40077912	3714
14099247208674	42411	40069655	3710
14099247251006	42332	40076380	3707
14099247293306	42300	40073919	3714
14099247335566	42260	40074901	3707
14099247377863	42297	40082351	3712
14099247420153	42290	40065167	3712
