begin	end	occ_power_gpu.0.direct_sample	occ_power_gpu.0.energy	occ_power_gpu.0.power_from_energy	occ_power_gpu.0.timestamp	occ_power_gpu.0.update_tag	occ_power_gpu.1.direct_sample	occ_power_gpu.1.energy	occ_power_gpu.1.power_from_energy	occ_power_gpu.1.timestamp	occ_power_gpu.1.update_tag	occ_power_mem.0.direct_sample	occ_power_mem.0.energy	occ_power_mem.0.power_from_energy	occ_power_mem.0.timestamp	occ_power_mem.0.update_tag	occ_power_mem.1.direct_sample	occ_power_mem.1.energy	occ_power_mem.1.power_from_energy	occ_power_mem.1.timestamp	occ_power_mem.1.update_tag	occ_power_proc.0.direct_sample	occ_power_proc.0.energy	occ_power_proc.0.power_from_energy	occ_power_proc.0.timestamp	occ_power_proc.0.update_tag	occ_power_proc.1.direct_sample	occ_power_proc.1.energy	occ_power_proc.1.power_from_energy	occ_power_proc.1.timestamp	occ_power_proc.1.update_tag	occ_power_proc_vdd.0.direct_sample	occ_power_proc_vdd.0.energy	occ_power_proc_vdd.0.power_from_energy	occ_power_proc_vdd.0.timestamp	occ_power_proc_vdd.0.update_tag	occ_power_proc_vdd.1.direct_sample	occ_power_proc_vdd.1.energy	occ_power_proc_vdd.1.power_from_energy	occ_power_proc_vdd.1.timestamp	occ_power_proc_vdd.1.update_tag	occ_power_proc_vdn.0.direct_sample	occ_power_proc_vdn.0.energy	occ_power_proc_vdn.0.power_from_energy	occ_power_proc_vdn.0.timestamp	occ_power_proc_vdn.0.update_tag	occ_power_proc_vdn.1.direct_sample	occ_power_proc_vdn.1.energy	occ_power_proc_vdn.1.power_from_energy	occ_power_proc_vdn.1.timestamp	occ_power_proc_vdn.1.update_tag	occ_power_system_bulk.0.direct_sample	occ_power_system_bulk.0.energy	occ_power_system_bulk.0.power_from_energy	occ_power_system_bulk.0.timestamp	occ_power_system_bulk.0.update_tag	taurus.EC08.PDU1.outlet8.power	taurus.EC08.PDU2.outlet4.power	taurus.taurusml5.power	taurus.taurusml5.ps0.power	taurus.taurusml5.ps1.power	experiment	thread_count	frequency	ddcm	utility
2280318941812500	2340319855357422	115.389	267533	115.453	1.18301e+12	4.61231e+06	113.417	262221	113.468	1.18301e+12	4.61232e+06	20.8889	48424.6	20.8851	1.18301e+12	4.61231e+06	20.8056	47944	20.719	1.18301e+12	4.61232e+06	258.028	523898	257.98	1.18301e+12	4.61231e+06	247.861	270517	248.68	1.18301e+12	4.61232e+06	165.889	331706	165.954	1.18301e+12	1.15308e+06	169.694	146164	170.372	1.18301e+12	1.15308e+06	23.2222	54053.6	23.1892	1.18301e+12	1.15308e+06	24	54931.4	24.0015	1.18301e+12	1.15308e+06	805.417	1.4791e+06	806.36	1.18301e+12	4.61231e+06	486	529.286	805.714	490	521	4	0	1	100	1.16356e+09
2340321005605469	2400321838279297	115.111	274448	115.112	1.21373e+12	4.73208e+06	112.944	269013	113.026	1.21373e+12	4.7321e+06	20.7778	49675.7	20.8478	1.21373e+12	4.73208e+06	20.6667	49186.3	20.7179	1.21373e+12	4.7321e+06	257.278	539353	257.379	1.21373e+12	4.73208e+06	252.861	285522	252.627	1.21373e+12	4.7321e+06	165.694	341658	165.81	1.21373e+12	1.18302e+06	172.528	156413	172.241	1.21373e+12	1.18302e+06	23.0278	55440.4	23.0166	1.21373e+12	1.18302e+06	24	56371.4	24	1.21373e+12	1.18302e+06	808.194	1.52749e+06	808.372	1.21373e+12	4.73208e+06	486	528.714	806.714	491.286	521.429	4	0	1	100	1.18937e+09
2400323040550781	2460323837046875	115.417	281357	115.366	1.24445e+12	4.85185e+06	113.556	275797	113.369	1.24446e+12	4.85187e+06	20.9444	50927.2	20.879	1.24445e+12	4.85185e+06	20.75	50430.3	20.7415	1.24446e+12	4.85187e+06	258.028	554803	257.965	1.24445e+12	4.85185e+06	254.167	300707	254.432	1.24446e+12	4.85187e+06	166.028	351608	165.944	1.24445e+12	1.21296e+06	172.722	166743	172.802	1.24446e+12	1.21297e+06	23.1389	56823.8	23.113	1.24445e+12	1.21296e+06	24	57811.4	24.0002	1.24446e+12	1.21297e+06	811.639	1.57603e+06	811.234	1.24445e+12	4.85185e+06	486.429	530	810.143	492.429	523.286	4	0	1	100	1.21254e+09
2460324903675781	2520325786433594	116.056	288298	116.029	1.27517e+12	4.97163e+06	114.139	282620	114.037	1.27518e+12	4.97165e+06	20.9444	52182.7	20.9622	1.27517e+12	4.97163e+06	20.8056	51675.7	20.7748	1.27518e+12	4.97165e+06	258.861	570310	258.866	1.27517e+12	4.97163e+06	253.806	315938	253.711	1.27518e+12	4.97165e+06	166.556	361579	166.565	1.27517e+12	1.24291e+06	171.722	177067	171.605	1.27518e+12	1.24291e+06	23.7222	58229.2	23.7196	1.27517e+12	1.24291e+06	24	59251.5	24.0117	1.27518e+12	1.24291e+06	812.417	1.62474e+06	812.942	1.27517e+12	4.97163e+06	488	531.714	812.857	493.429	525.429	4	0	1	100	1.23628e+09
2520326822953125	2580327867529297	116.667	295280	116.66	1.3059e+12	5.09141e+06	114.583	289480	114.62	1.3059e+12	5.09142e+06	20.9167	53440.1	20.964	1.3059e+12	5.09141e+06	20.8611	52923	20.7885	1.3059e+12	5.09142e+06	259.75	585866	259.712	1.3059e+12	5.09141e+06	256.333	331229	255.631	1.3059e+12	5.09142e+06	166.972	371588	166.938	1.3059e+12	1.27285e+06	172.833	187387	172.173	1.3059e+12	1.27286e+06	23.9722	59661.5	23.9646	1.3059e+12	1.27285e+06	24.1111	60693.8	24.0758	1.3059e+12	1.27286e+06	817.5	1.67367e+06	817.352	1.3059e+12	5.09141e+06	489.429	532.714	816.286	494.714	526.714	4	0	1	100	1.25931e+09
2580328929332031	2640329852292969	116.694	302295	116.873	1.33662e+12	5.21118e+06	114.75	296373	114.822	1.33662e+12	5.2112e+06	20.9722	54698.3	20.9624	1.33662e+12	5.21118e+06	20.75	54169.7	20.7534	1.33662e+12	5.2112e+06	259.722	601462	259.729	1.33662e+12	5.21118e+06	247.028	346320	247.366	1.33662e+12	5.2112e+06	167.056	381607	166.981	1.33662e+12	1.3028e+06	165.833	197523	165.739	1.33662e+12	1.3028e+06	24	61100.8	23.9691	1.33662e+12	1.3028e+06	24	62138.6	24.0602	1.33662e+12	1.3028e+06	810.667	1.72251e+06	809.48	1.33662e+12	5.21118e+06	490.571	533	809.286	492.429	522.286	4	0	1	100	1.27358e+09
2640330860812500	2700331899888672	116.139	309276	115.896	1.36734e+12	5.33096e+06	113.889	303234	113.981	1.36734e+12	5.33097e+06	21	55955.6	20.9533	1.36734e+12	5.33096e+06	20.6389	55414.8	20.7258	1.36734e+12	5.33097e+06	258.611	617009	258.665	1.36734e+12	5.33096e+06	254.194	361370	254.235	1.36734e+12	5.33097e+06	166.222	391608	166.278	1.36734e+12	1.33274e+06	170.472	207616	170.691	1.36734e+12	1.33274e+06	23.6667	62533.4	23.6786	1.36734e+12	1.33274e+06	24	63579.7	24.0046	1.36734e+12	1.33274e+06	812.944	1.77119e+06	813.401	1.36734e+12	5.33096e+06	487.429	531	814.714	492.857	524.286	4	0	1	100	1.30374e+09
2700333010691406	2760364804498047	114.944	316203	114.983	1.39806e+12	5.45073e+06	113.806	310068	113.722	1.39806e+12	5.45075e+06	21.9722	57243.5	21.9632	1.39806e+12	5.45073e+06	21	56665.8	20.9743	1.39806e+12	5.45075e+06	94.6389	627662	94.5712	1.39806e+12	5.45073e+06	72.8056	371184	72.428	1.39806e+12	5.45075e+06	38.6389	397782	37.6963	1.39806e+12	1.36268e+06	25.1111	213515	25.407	1.39806e+12	1.36269e+06	22.8333	63925.4	22.8772	1.39806e+12	1.36268e+06	23.3056	64999.4	23.2829	1.39806e+12	1.36269e+06	460.75	1.80948e+06	460.475	1.39806e+12	5.45073e+06	446.571	479.429	460.714	299.714	338.286	14	0	1	100	24.9469
2760364938400390	2820360625509765	114.611	323086	114.583	1.42878e+12	5.5705e+06	113.167	316871	113.151	1.42878e+12	5.57052e+06	23.0556	58593.2	23.013	1.42878e+12	5.5705e+06	20.9722	57923.7	20.9499	1.42878e+12	5.57052e+06	111.472	633883	111.796	1.42878e+12	5.5705e+06	72.0833	375634	72.4753	1.42878e+12	5.57052e+06	52.8889	400534	53.0455	1.42878e+12	1.39263e+06	25.1667	215134	25.3943	1.42878e+12	1.39263e+06	22.9444	65299.3	22.976	1.42878e+12	1.39263e+06	23.1944	66395.8	23.212	1.42878e+12	1.39263e+06	478.111	1.83777e+06	478.375	1.42878e+12	5.5705e+06	302.143	353.143	478.714	308.143	347.143	14	0	1	100	47.1391
2820360787625000	2880371494988281	115.083	329978	115.153	1.4595e+12	5.69028e+06	113.778	323673	113.644	1.4595e+12	5.6903e+06	23.9444	60003.4	23.9834	1.4595e+12	5.69028e+06	20.9167	59180.5	20.9429	1.4595e+12	5.6903e+06	125.111	641005	125.384	1.4595e+12	5.69028e+06	73.0556	379991	73.4545	1.4595e+12	5.6903e+06	65.3333	404076	64.8636	1.4595e+12	1.42257e+06	25.9444	216667	26.3361	1.4595e+12	1.42258e+06	23	66678.8	23	1.4595e+12	1.42257e+06	23.4167	67794.9	23.4281	1.4595e+12	1.42258e+06	493.417	1.86694e+06	494.57	1.4595e+12	5.69028e+06	310.714	357.143	495.143	317	356.286	14	0	1	100	68.5231
2880371668220703	2940346324859375	115.639	336899	115.589	1.49022e+12	5.81006e+06	114.028	330507	114.12	1.49023e+12	5.81008e+06	24.9722	61472.9	24.9801	1.49022e+12	5.81006e+06	20.9167	60436.7	20.9277	1.49023e+12	5.81008e+06	143.306	649092	143.58	1.49022e+12	5.81006e+06	72.4722	384400	72.8701	1.49023e+12	5.81008e+06	80.5	408462	80.7729	1.49022e+12	1.45251e+06	25.3889	218245	25.6735	1.49023e+12	1.45252e+06	23.0278	68060.2	23.0618	1.49022e+12	1.45251e+06	23.4722	69204.2	23.5026	1.49023e+12	1.45252e+06	514.444	1.89727e+06	515.077	1.49022e+12	5.81006e+06	320	366.286	515	329.571	366.429	14	0	1	100	90.7744
2940346484226562	3000507936369140	116.278	343856	116.29	1.52094e+12	5.92984e+06	114.611	337367	114.549	1.52095e+12	5.92985e+06	25.8611	63000.4	25.9146	1.52094e+12	5.92984e+06	20.9722	61691.9	20.9126	1.52095e+12	5.92985e+06	156.444	658103	156.409	1.52094e+12	5.92984e+06	72.4444	388757	72.5621	1.52095e+12	5.92985e+06	91.8056	413653	91.9777	1.52094e+12	1.48246e+06	25.0833	219772	25.4077	1.52095e+12	1.48246e+06	23.7222	69462.1	23.7197	1.52094e+12	1.48246e+06	23.8056	70624.2	23.7584	1.52095e+12	1.48246e+06	529.833	1.92861e+06	529.421	1.52094e+12	5.92984e+06	331.286	375.857	529	337.714	375.143	14	0	1	100	112.009
3000508118794922	3060501887019531	116.167	350844	116.29	1.55166e+12	6.04961e+06	114.5	344246	114.398	1.55167e+12	6.04962e+06	26.7778	64583.9	26.8179	1.55166e+12	6.04961e+06	20.9722	62946.5	20.8974	1.55167e+12	6.04962e+06	173.75	668057	173.93	1.55166e+12	6.04961e+06	72.0278	393154	72.2328	1.55167e+12	6.04962e+06	106.806	419660	106.887	1.55166e+12	1.5124e+06	25.0556	221337	25.2666	1.55167e+12	1.5124e+06	23.8333	70894.6	23.9021	1.55166e+12	1.5124e+06	23.4444	72050.8	23.556	1.55167e+12	1.5124e+06	548.167	1.96105e+06	548.029	1.55166e+12	6.04961e+06	339.571	385.286	547.857	348.286	385.714	14	0	1	100	134.244
3060502077904297	3120403181498047	115.5	357790	115.391	1.58238e+12	6.16938e+06	113.528	351078	113.416	1.58239e+12	6.1694e+06	27.6944	66215.5	27.5263	1.58238e+12	6.16938e+06	20.8889	64199.4	20.8672	1.58239e+12	6.1694e+06	184.889	678847	185.239	1.58238e+12	6.16938e+06	71.7222	397483	71.9784	1.58239e+12	6.1694e+06	116.056	426361	116.191	1.58238e+12	1.54234e+06	25.0278	222854	25.2094	1.58239e+12	1.54235e+06	23.8333	72326.5	23.8768	1.58238e+12	1.54234e+06	23.2222	73455.3	23.2873	1.58239e+12	1.54235e+06	557.444	1.99423e+06	557.567	1.58238e+12	6.16938e+06	348.286	393.429	557.857	353.714	390.429	14	0	1	100	155.423
3120403381939453	3180498512923828	115	364699	114.968	1.6131e+12	6.28915e+06	112.667	357856	112.546	1.61311e+12	6.28917e+06	28.5556	67896.1	28.455	1.6131e+12	6.28915e+06	20.75	65450.9	20.8492	1.61311e+12	6.28917e+06	202.667	690502	202.576	1.6131e+12	6.28915e+06	71.6389	401823	71.9459	1.61311e+12	6.28917e+06	131.056	433795	130.977	1.6131e+12	1.57229e+06	25.3889	224392	25.3837	1.61311e+12	1.57229e+06	23.9722	73760.1	23.96	1.6131e+12	1.57229e+06	23.1111	74848.6	23.1827	1.61311e+12	1.57229e+06	574.028	2.02824e+06	574.705	1.6131e+12	6.28915e+06	355.143	400.571	573.857	362.143	402.857	14	0	1	100	177.683
3180498705953125	3240480498210937	114.972	371594	115.024	1.64383e+12	6.40894e+06	112.5	364598	112.468	1.64383e+12	6.40895e+06	29.1389	69625.3	29.1661	1.64383e+12	6.40894e+06	20.8889	66700.7	20.8261	1.64383e+12	6.40895e+06	215	703029	215	1.64383e+12	6.40894e+06	71.9722	406134	71.7801	1.64383e+12	6.40895e+06	141.278	441959	141.087	1.64383e+12	1.60223e+06	25.6667	225908	25.1117	1.64383e+12	1.60224e+06	24	75199.1	24	1.64383e+12	1.60223e+06	23.1667	76238.3	23.1832	1.64383e+12	1.60224e+06	587.556	2.06309e+06	587.451	1.64383e+12	6.40894e+06	362.714	410.143	587.286	369.714	410.571	14	0	1	100	198.813
3240480677093750	3300473815837890	115.361	378512	115.544	1.67455e+12	6.52871e+06	113.167	371370	113.196	1.67455e+12	6.52872e+06	30.0556	71403.1	30.0645	1.67455e+12	6.52871e+06	20.6667	67948.1	20.7481	1.67455e+12	6.52872e+06	230.972	716427	230.913	1.67455e+12	6.52871e+06	71.7222	410463	71.8153	1.67455e+12	6.52872e+06	154.083	450825	153.878	1.67455e+12	1.63218e+06	25.5	227435	25.1231	1.67455e+12	1.63218e+06	24	76639.3	24.0101	1.67455e+12	1.63218e+06	23.4167	77635.1	23.3967	1.67455e+12	1.63218e+06	606	2.09895e+06	606.225	1.67455e+12	6.52871e+06	371.143	420.286	605.714	379.857	421.143	14	0	1	100	220.882
3300474008103515	3360513023640625	116.194	385466	116.255	1.70527e+12	6.64848e+06	113.639	378175	113.666	1.70527e+12	6.64849e+06	31	73236.2	31.0335	1.70527e+12	6.64848e+06	20.6944	69192.1	20.7281	1.70527e+12	6.64849e+06	243.056	730634	242.205	1.70527e+12	6.64848e+06	71.7222	414810	71.9619	1.70527e+12	6.64849e+06	161.833	460328	162.574	1.70527e+12	1.66212e+06	25.2222	228979	25.2653	1.70527e+12	1.66212e+06	24.3056	78085.3	24.2273	1.70527e+12	1.66212e+06	23.5556	79044.7	23.6418	1.70527e+12	1.66212e+06	619.806	2.13577e+06	619.985	1.70527e+12	6.64848e+06	380.143	430.143	620	388.429	429	14	0	1	100	240.492
3360513226460937	3420523313187500	117.028	392463	117.016	1.73599e+12	6.76825e+06	114.278	385012	114.222	1.73599e+12	6.76827e+06	31.7222	75122.6	31.824	1.73599e+12	6.76825e+06	20.7222	70434.5	20.6785	1.73599e+12	6.76827e+06	244	745217	244.109	1.73599e+12	6.76825e+06	71.7222	419165	72.1685	1.73599e+12	6.76827e+06	163.278	470100	163.384	1.73599e+12	1.69206e+06	25.7222	230526	25.3751	1.73599e+12	1.69207e+06	24.6667	79551.9	24.569	1.73599e+12	1.69206e+06	23.8056	80467.1	23.798	1.73599e+12	1.69207e+06	623.778	2.17312e+06	624.219	1.73599e+12	6.76825e+06	386.429	434.714	625.571	389.857	431.714	14	0	1	100	257.647
3420523514455078	3480464760859375	116.139	399463	116.132	1.76671e+12	6.88802e+06	113.611	391846	113.435	1.76671e+12	6.88805e+06	32.1944	77042.2	32.1404	1.76671e+12	6.88802e+06	20.6667	71673.7	20.6219	1.76671e+12	6.88805e+06	249.722	760067	250.436	1.76671e+12	6.88802e+06	71.9444	423516	72.1352	1.76671e+12	6.88805e+06	168.25	480058	168.142	1.76671e+12	1.72201e+06	25.5278	232074	25.5691	1.76671e+12	1.72201e+06	24.5833	81027.1	24.5501	1.76671e+12	1.72201e+06	23.3056	81882.5	23.343	1.76671e+12	1.72201e+06	629.667	2.21082e+06	630.301	1.76671e+12	6.88802e+06	388.857	437.714	630.429	392.429	433.571	14	0	1	100	275.674
3480465002369140	3540465773056640	115.472	406404	115.367	1.79743e+12	7.0078e+06	112.5	398623	112.47	1.79744e+12	7.00782e+06	33	78996.4	33.0004	1.79743e+12	7.0078e+06	20.5278	72906.6	20.4713	1.79744e+12	7.00782e+06	254.833	775205	254.767	1.79743e+12	7.0078e+06	71.3889	427857	71.6819	1.79744e+12	7.00782e+06	171.25	490217	170.982	1.79743e+12	1.75195e+06	25.25	233623	25.2806	1.79744e+12	1.75196e+06	24.5	82496.1	24.528	1.79743e+12	1.75195e+06	23.3056	83280.5	23.2758	1.79744e+12	1.75196e+06	632.611	2.24873e+06	633.262	1.79743e+12	7.0078e+06	392.429	439.714	631.286	395	435.571	14	0	1	100	293.932
3540466000689453	3600463205931640	115.028	413314	115.039	1.82815e+12	7.12758e+06	111.639	405347	111.803	1.82816e+12	7.1276e+06	33.4444	80991.5	33.4603	1.82815e+12	7.12758e+06	20.4444	74134.9	20.4751	1.82816e+12	7.1276e+06	256.694	790553	256.857	1.82815e+12	7.12758e+06	71.1944	432175	71.4089	1.82816e+12	7.1276e+06	171.556	500490	171.466	1.82815e+12	1.7819e+06	24.8611	235156	25.081	1.82816e+12	1.7819e+06	24.2222	83961.9	24.3151	1.82815e+12	1.7819e+06	23.1667	84670.6	23.1271	1.82816e+12	1.7819e+06	635.333	2.2868e+06	634.901	1.82815e+12	7.12758e+06	395.857	441	636.429	399.571	436.571	14	0	1	100	309.195
3600463449507812	3660544720566406	115.333	420222	115.357	1.85887e+12	7.24736e+06	112.389	412066	112.388	1.85888e+12	7.24736e+06	34	83015.4	34.01	1.85887e+12	7.24736e+06	20.3611	75363.2	20.4613	1.85888e+12	7.24736e+06	253.833	805847	253.716	1.85887e+12	7.24736e+06	71.3611	436488	71.5283	1.85888e+12	7.24736e+06	168.806	510678	168.812	1.85887e+12	1.81184e+06	24.9167	236686	25.0394	1.85888e+12	1.81184e+06	24.75	85431.1	24.792	1.85887e+12	1.81184e+06	23.4444	86062.1	23.2096	1.85888e+12	1.81184e+06	633.278	2.32484e+06	633.121	1.85887e+12	7.24736e+06	395.714	441.286	634	394.571	435.571	14	0	1	100	323.274
3660544989337890	3720523627091797	115.889	427161	115.969	1.88959e+12	7.36712e+06	113.139	418834	113.154	1.8896e+12	7.36714e+06	34.5833	85075.5	34.6201	1.88959e+12	7.36712e+06	20.3333	76590.2	20.4413	1.8896e+12	7.36714e+06	255.972	821152	256.127	1.88959e+12	7.36712e+06	71.6389	440810	71.7895	1.8896e+12	7.36714e+06	167.75	520851	170.06	1.88959e+12	1.84178e+06	24.9444	238214	25.2	1.8896e+12	1.84178e+06	25	86926.9	24.9991	1.88959e+12	1.84178e+06	23.3333	87460.2	23.3667	1.8896e+12	1.84178e+06	637.917	2.36302e+06	638.432	1.88959e+12	7.36712e+06	393.429	441.714	640.143	397.143	438	14	0	1	100	338.604
3720523902750000	3780406486134765	116.667	434139	116.606	1.92031e+12	7.4869e+06	113.75	425642	113.749	1.92032e+12	7.48692e+06	35.0833	87164.7	35.0144	1.92031e+12	7.4869e+06	20.4444	77818.3	20.4823	1.92032e+12	7.48692e+06	257.194	836475	254.822	1.92031e+12	7.4869e+06	72.3056	445155	72.322	1.92032e+12	7.48692e+06	170.389	530994	168.242	1.92031e+12	1.87172e+06	25.6111	239761	25.693	1.92032e+12	1.87173e+06	25	88426.9	25.0003	1.92031e+12	1.87172e+06	23.6111	88871.8	23.6199	1.92032e+12	1.87173e+06	640.528	2.40138e+06	639.822	1.92031e+12	7.4869e+06	396	444	639.857	398.429	439.714	14	0	1	100	352.602
3780406764072265	3840535301570312	116.778	441153	116.811	1.95104e+12	7.60668e+06	113.806	432480	113.871	1.95104e+12	7.6067e+06	35.6389	89286.6	35.669	1.95104e+12	7.60668e+06	20.5833	79046.7	20.4379	1.95104e+12	7.6067e+06	254.917	851797	255.597	1.95104e+12	7.60668e+06	71.8889	449507	71.9021	1.95104e+12	7.6067e+06	168.583	541093	168.309	1.95104e+12	1.90167e+06	25.1389	241312	25.3512	1.95104e+12	1.90167e+06	25	89926.9	25.0016	1.95104e+12	1.90167e+06	23.5833	90287.4	23.6398	1.95104e+12	1.90167e+06	641.25	2.43991e+06	641.924	1.95104e+12	7.60668e+06	396.429	444.714	643.286	397.143	439.429	14	0	1	100	366.986
3840535582197265	3900531437964844	115.75	448129	115.812	1.98176e+12	7.72645e+06	113	439283	112.934	1.98176e+12	7.72647e+06	35.9722	91435.8	35.9936	1.98176e+12	7.72645e+06	20.4444	80271	20.3778	1.98176e+12	7.72647e+06	252.917	867077	253.842	1.98176e+12	7.72645e+06	71.9167	453837	71.6508	1.98176e+12	7.72647e+06	165.972	551117	165.947	1.98176e+12	1.93161e+06	25.7778	242855	25.3504	1.98176e+12	1.93162e+06	25	91427	25.0002	1.98176e+12	1.93161e+06	23.1389	91692.5	23.2469	1.98176e+12	1.93162e+06	636.306	2.47829e+06	637.092	1.98176e+12	7.72645e+06	397	444.286	635.429	399	437	14	0	1	100	379.708
3900531735330078	3960402926701172	115.25	455057	115.244	2.01248e+12	7.84623e+06	112.25	446032	112.073	2.01248e+12	7.84624e+06	36.1944	93603.8	36.2414	2.01248e+12	7.84623e+06	20.3611	81493.2	20.3609	2.01248e+12	7.84624e+06	252.667	882258	252.633	2.01248e+12	7.84623e+06	71.2778	458155	71.3278	2.01248e+12	7.84624e+06	164.167	561011	164.127	2.01248e+12	1.96156e+06	24.9444	244397	25.2025	2.01248e+12	1.96156e+06	25	92926.9	24.9992	2.01248e+12	1.96156e+06	23.1389	93085.2	23.1899	2.01248e+12	1.96156e+06	634.694	2.51644e+06	634.123	2.01248e+12	7.84623e+06	396.571	442.286	637	397.429	436	14	0	1	100	393.035
3960403250906250	4020533507957031	115	461963	115.028	2.0432e+12	7.966e+06	111.861	452746	111.842	2.0432e+12	7.96601e+06	36.9167	95799.5	36.9334	2.0432e+12	7.966e+06	20.4167	82714.7	20.3488	2.0432e+12	7.96601e+06	245.5	897206	245.745	2.0432e+12	7.966e+06	72.9722	462503	72.5884	2.0432e+12	7.96601e+06	159.333	570718	159.543	2.0432e+12	1.9915e+06	26.1944	245973	26.3555	2.0432e+12	1.9915e+06	25	94426.7	24.9935	2.0432e+12	1.9915e+06	23.0278	94474.3	23.1173	2.0432e+12	1.9915e+06	627.333	2.55433e+06	627.958	2.0432e+12	7.966e+06	395.143	440.286	627.143	393.143	432.143	14	0	1	100	404.426
4020533824455078	4080435600677734	115.5	468879	115.528	2.07392e+12	8.08577e+06	112.778	459487	112.879	2.07392e+12	8.08579e+06	36.9167	98015.9	36.9463	2.07392e+12	8.08577e+06	21.6389	83972.5	21.5257	2.07392e+12	8.08579e+06	244.972	911973	246.427	2.07392e+12	8.08577e+06	89.8889	467371	89.5685	2.07392e+12	8.08579e+06	157.444	580310	160.066	2.07392e+12	2.02144e+06	41.3611	248020	41.8203	2.07392e+12	2.02145e+06	25	95926.6	25.0001	2.07392e+12	2.02144e+06	23.6111	95876.9	23.6664	2.07392e+12	2.02145e+06	649.694	2.59269e+06	650.115	2.07392e+12	8.08577e+06	393.571	440.857	651.429	405.429	442.571	14	0	1	100	426.693
4080435922191406	4140563627306640	116.222	475831	116.186	2.10464e+12	8.20555e+06	113.556	466279	113.497	2.10465e+12	8.20557e+06	36.9167	100233	36.9497	2.10464e+12	8.20555e+06	22.5	85296	22.5539	2.10465e+12	8.20557e+06	248.611	926778	247.138	2.10464e+12	8.20555e+06	102.389	473156	102.227	2.10465e+12	8.20557e+06	161.917	589921	160.309	2.10464e+12	2.05139e+06	53.0278	250897	53.1307	2.10465e+12	2.05139e+06	25	97426.7	25.0014	2.10464e+12	2.05139e+06	24	97308.4	23.9981	2.10465e+12	2.05139e+06	664.806	2.63215e+06	664.272	2.10464e+12	8.20555e+06	405.714	450.857	667	415.429	450.571	14	0	1	100	447.76
4140563950900390	4200473572052734	117	482823	116.916	2.13536e+12	8.32533e+06	114.222	473111	114.209	2.13537e+12	8.32535e+06	36.9167	102450	36.9661	2.13536e+12	8.32533e+06	23.7222	86684.4	23.6706	2.13537e+12	8.32535e+06	248.944	941632	247.989	2.13536e+12	8.32533e+06	119.972	479836	120.031	2.13537e+12	8.32535e+06	161.944	599558	160.937	2.13536e+12	2.08133e+06	68.4167	254558	68.5879	2.13537e+12	2.08134e+06	25	98926.9	25.0047	2.13536e+12	2.08133e+06	24	98748.3	24.0002	2.13537e+12	2.08134e+06	686.194	2.67268e+06	686.001	2.13536e+12	8.32533e+06	415.143	459.857	687.143	427.429	460.857	14	0	1	100	469.996
4200473914146484	4260593050738281	116.222	489835	116.379	2.16608e+12	8.4451e+06	113.833	479961	113.809	2.16609e+12	8.44512e+06	36.9722	104668	36.9529	2.16608e+12	8.4451e+06	24.4722	88130.2	24.4536	2.16609e+12	8.44512e+06	247.389	956497	247.11	2.16608e+12	8.4451e+06	131.639	487416	131.792	2.16609e+12	8.44512e+06	160.639	609205	160.403	2.16608e+12	2.11128e+06	79	259009	79.055	2.16609e+12	2.11128e+06	25	100427	25.0009	2.16608e+12	2.11128e+06	24	100188	24.0002	2.16609e+12	2.11128e+06	696.444	2.71419e+06	695.741	2.16608e+12	8.4451e+06	424.714	468.857	694.857	433.857	467.714	14	0	1	100	491.313
4260593370150390	4320493188490234	115.528	496789	115.489	2.1968e+12	8.56488e+06	113.278	486770	113.161	2.19681e+12	8.56489e+06	36.9722	106885	36.9551	2.1968e+12	8.56488e+06	25.3333	89623.7	25.2922	2.19681e+12	8.56489e+06	245.861	971294	246.255	2.1968e+12	8.56488e+06	149.083	495869	149.097	2.19681e+12	8.56489e+06	159.972	618815	160.031	2.1968e+12	2.14122e+06	94.1389	264236	94.4035	2.19681e+12	2.14122e+06	25	101927	25.0002	2.1968e+12	2.14122e+06	24	101628	24.0006	2.19681e+12	2.14122e+06	713.917	2.75652e+06	714.016	2.1968e+12	8.56488e+06	432.143	475.143	713.571	442.429	475.571	14	0	1	100	513.55
4320493555255859	4380601154636719	115.222	503707	115.145	2.22752e+12	8.68465e+06	112.833	493541	112.622	2.22753e+12	8.68467e+06	36.9722	109103	36.9568	2.22752e+12	8.68465e+06	26.1111	91166.1	26.0874	2.22753e+12	8.68467e+06	245.639	986055	245.794	2.22752e+12	8.68465e+06	159.167	505170	159.947	2.22753e+12	8.68467e+06	156.944	628406	159.64	2.22752e+12	2.17116e+06	103.028	270206	103.736	2.22753e+12	2.17117e+06	25	103427	24.9939	2.22752e+12	2.17116e+06	24	103068	24.0014	2.22753e+12	2.17117e+06	721.694	2.7996e+06	721.817	2.22752e+12	8.68465e+06	439.857	482.429	717.714	448.571	480.714	14	0	1	100	534.504
